"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"4540 - 全球傳動","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/11","114/06/26","        360,884,707","       -486,651,780","       -125,767,073","       -125,767,073","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司每年決算如有盈餘，應先完納稅捐，彌補以往年度虧損，次提百分之十為法定盈餘公積，如法定盈餘公積累積已達本公司資本總額時，不在此限。次依法令或主管機關規定應提列或迴轉特別盈餘公積，其餘額得加計期初未分配盈餘為可供分配盈餘，並得酌予保留後，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。
本公司為考量未來業務穩定及維持長期財務結構之健全，以創造股東最大利益，前項股東紅利之分配採現金及股票股利平衡政策，盈餘分配以不低於當年度可供分配盈餘之百分之十，惟可供分配盈餘低於實收資本額百分之十時，得決議全數轉入保留盈餘不予分配。盈餘分配時，其中現金股利所占比例以不低於百分之十為原則。","",
"4545 - 銘鈺","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/06","114/05/29","        104,586,817","        182,774,584","        307,425,030","        180,375,030","1.65000000","0.0","0.0","        127,050,000","0.0","0.0","0.0","                  0","本公司每年決算後如有盈餘，除依法應納之所得稅外，應先彌補以往
年度虧損，次就其餘額提撥百分之十為法定盈餘公積（但法定盈餘公
積已達資本總額時不在此限），必要時依法另提列或迴轉特別盈餘公
積，其餘除派付股息外，如尚有盈餘，併同期初未分配盈餘由董事會
擬訂股東股利分配議案後，提請股東會決議分派之。
為追求股東長期利益、穩定經營績效目標，本公司採平衡股利政策，
惟現金股利不得低於股利總數之百分之三十。","",
"4551 - 智伸科","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/10","不適用","      2,084,325,053","        955,243,527","      3,183,513,544","      2,699,579,052","4.20000000","0.0","0.0","        483,934,492","0.0","0.0","0.0","                  0","公司每年度決算如有盈餘時，應依法先提繳稅款、
彌補歷年虧損，如尚有餘額應依法提列百分之十
法定盈餘公積，但法定盈餘公積已達本公司資本
總額時，不在此限。其餘再依法令規定提列或迴
轉特別盈餘公積，如尚有餘額連同以前年度累積
未分配盈餘作為可供分配盈餘，由董事會擬定盈
餘分派案，並提經股東會決議分派股東紅利。前
項之股東紅利或已提列之法定盈餘公積、資本公
積之全部或一部如以發放現金之方式為之，授權
董事會以三分之二以上董事之出席，及出席董事
過半數之決議行之，並報告股東會。
本公司之股利政策依公司未來年度營運規劃及衡
量資金需求，以不低於當年度之稅後淨利於彌補
累積虧損並扣除應提列之法定盈餘公積及特別盈
餘公積後餘額之30%分配股利，惟股東紅利每股
低於0.5元時，得保留可供分配盈餘不予分派；
分派股利時得以現金或股票之方式分派，其中現
金股利不低於股利總額之50%。","無",
"4552 - 力達-KY","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/14","114/06/18","      3,101,470,053","        137,778,516","      3,239,248,569","      3,123,248,569","1.00000000","0.0","0.0","        116,000,000","0.0","0.0","0.0","                  0","於掛牌期間，除開曼法令、上市（櫃）規範或本章程另有規定，或附於股份之權利另有規範外，
凡本公司於一會計年度終了時如有盈餘，於依法提繳所有相關稅款、彌補虧損（包括先前年度之
虧損及調整未分配盈餘金額，如有）、按照上市（櫃）規範提撥法定盈餘公積（但若法定盈餘公
積合計已達本公司實收資本總額者不適用之），次提特別盈餘公積（如有）後，剩餘之可分配盈
餘（包括經迴轉之特別盈餘公積）得由股東常會以普通決議，以不低於可分配盈餘之百分之十，
加計經本公司股東常會以普通決議所定以前年度未分配盈餘之全部或一部（包括調整未分配盈餘
金額），依股東持股比例，派付股息/紅利予股東，其中現金股息/紅利之數額，不得低於該次派
付股息/紅利總額之百分之十。","",
"4555 - 氣立","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/04","不適用","      1,035,205,305","        -59,907,509","      1,061,601,314","      1,061,601,314","0.0","0.0","0.50000000","         34,992,019","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應繳稅款，彌補
以往虧損，次提百分之十為法定盈餘公積，再
依法令規定提列或迴轉特別盈餘公積後，如尚
有盈餘，併同以往年度累積未分配盈餘，由董
事會擬定分配案並提股東會通過。
本公司未來股利之分派，將以配合公司未來發
展、健全財務結構、公司股利發放方式將採股
票股利與現金利二種方式。其中現金股利之
比率不低於百分之十。惟此項盈餘提供分派之
現金股利及股票股利之比率，得視公司目前及
未來之投資環境、資金需求、國內外競爭狀況
及資本預算等因素，兼顧股東權益、平衡股利
及公司長期財務規劃等，每年由董事會擬具分
配案，以發放股票方式為之時，經股東會決議
之，以發放現金方式為之時，得授權董事會以
三分之二以上董事之出席，及出席董事過半數
之決議之，並報告股東會，所分配予股東之盈
餘以不低於當年度稅後盈餘之百分之四十為股
利發放原則。","無",
"4557 - 永新-KY","股東會確認","113年 年度","113/01/01~113/12/31","1","114/04/08","114/05/28","        415,429,367","        421,747,803","        812,027,857","        500,210,897","6.50000000","0.0","0.0","        311,816,960","0.0","0.0","0.0","                  0","本公司營運之業務是屬於成熟穩定產業，處於穩定成長階段，由董事會視本公司各該會計年度之盈餘、整體發展、財務規劃、資本需求、產業展望及本公司未來前景等，並由董事會擬具股東股利分派議案，提請股東會決議分派之。董事會於盈餘分派提案時，應於每會計年度盈餘中先提列：(i)支付相關會計年度稅款之準備金；(ii)彌補過去虧損之數額；(iii)百分之十（10%）之盈餘公積（下稱「法定盈餘公積」）；及(iv)中華民國證券主管機關依公開發行公司規則要求之特別盈餘公積。如有剩餘，得併同以往年度累積之未分配盈餘之全部或一部，依開曼公司法及公開發行公司規則，在考量財務、業務及經營因素後，以不低於當年度稅後盈餘之百分之十五（15%），作為股東股利，依股東持股比例進行分派。股東股利採股票股利及現金股利兩者方式互相配合方式分派，惟其中現金股利不得低於百分之[十]（[10]%）。本公司就未分派之股利概不支付利息。","",
"4560 - 強信-KY","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/06","114/06/19","        407,815,277","        138,677,539","        596,805,651","        515,088,963","1.20000000","0.0","0.0","         81,716,688","0.0","0.0","0.0","                  0","(a) 當本公司股份於任一中華民國證券交易市場上交易時，公司年度
如有獲利（指稅前利益扣除分派員工及董事酬勞前之利益，下稱「年
度獲利」），應提撥以下數額為員工及董事酬勞。但公司尚有累積虧
損時，應預先保留彌補數額：
(i) 全體董事每年有權取得不超過「年度獲利」之百分之三的年終酬
勞，且僅得以現金發放；以及
(ii) 本公司及從屬公司之全體員工每年有權取得之年終酬勞為不低
於「年度獲利」 百分之一，且得以現金、股票或二者之任何組合發
放之。
(b)當本公司股份於任一中華民國證券交易市場上交易時，除開曼法
令另有規定外，本公司每會計年度之盈餘，於(i) 完納稅捐(ii) 填
補虧損、(iii) 依公開發行公司適用法規提撥10%法定盈餘公積
（「法定盈餘公積」），但累計法定盈餘公積達總實收資本額者不在
此限、及(iv)符合中華民國主管機關規定（包含但不限於金管會或任
何中華民國證券交易市場）之特別準備金後始得分派盈餘。盈餘扣除
前述後稱為「當期可分配盈餘」。分派予股東之股息及紅利可自當期
可分配盈餘或是前期未分配之保留盈餘（合稱「累積可分配盈餘」）
分派。
(c)即使與任何規定相抵觸，隨著本公司持續成長，出現資本支出、
業務擴充及穩定成長所需之健全財務規劃需求，本公司之股利政策係
得依據未來支出預算及資金需求，發放現金股息及/或股票紅利。董
事會推薦本公司以累積可分配盈餘分派盈餘時，應製作股息紅利分配
計畫送交股東會普通決議並符合以下條件：
(i)累積可分配盈餘得以發放現金或發行新股予股東的方式為之。
(ii)該計畫發放予股東之股利總數不得低於當期可分配盈餘之百分之十。
(d)所有本公司未分派之應付股息或紅利均不得對本公司累計利息。","",
"4562 - 穎漢","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/11","114/05/28","       -287,428,023","        -39,367,706","       -326,109,468","       -326,109,468","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，除依法完納一
切稅捐及彌補以往年度虧損後，應先提撥
百分之十為法定盈餘公積，但法定盈餘公
積已達實收資本總額時，得不再提列；
次依法令或主管機關規定提列或迴轉特別
盈餘公積；如尚有餘額，應提撥不低於
百分之十為股東紅利；由董事會連同以前
年度未分配盈餘擬具分配議案，提請股東
會決議分派股東股息及紅利。本公司股利
之分配，現金股利不低於當年度分配股利
總額之百分之十，惟得視本公司當年度有
無改善財務結構或重大資本支出計劃而酌
予調整，並經股東會決議提高或降低其現
金股利分配之比率。","",
"4564 - 元翎","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/07","不適用","                  0","       -353,050,491","       -353,050,491","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，得併同累積未分配盈餘，由董事會擬具盈餘分配議案，以發行新股方式為之時，應提請股東會決議後分派之。
本公司前期累積之帳列其他權益減項淨額及投資性不動產公允價值淨增加數額，應自前期未分配盈餘提列相同數額之特別盈餘公積，如有不足時，再自當期稅後淨利加計當期稅後淨利以外項目計入當期未分配盈餘之數額提列。
本公司分派股息及紅利或法定盈餘公積及資本公積之全部或一部，如以發放現金之方式為之，授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會。
本公司股利政策係考量未來之資金需求、財務結構及盈餘等情形，每年就當年度可供分配盈餘提撥不低於百分之五十分配股東紅利，惟當年度可供分配盈餘低於實收資本額百分之二十時，得不予分配；分配股東紅利時，得以現金或股票方式為之，就當年度所分配之股利中至少提撥百分之十發放現金股利，惟現金股利每股發放金額不足一元時，得全數改採股票股利發放之。","無",
"4566 - 時碩工業","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/13","不適用","        598,310,547","        256,357,254","        854,761,447","        689,761,447","1.50335669","0.0","0.0","        165,000,000","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，
彌補累積虧損後，再提百分之十為法定盈餘
公積，但法定盈餘公積已達本公司實收資本
額時，得不再提列，其餘再依法令規定提列
或迴轉特別盈餘公積；如尚有餘額，併同累
積未分配盈餘，由董事會擬具盈餘分派議案
，提請股東會決議分派之。
前項盈餘、法定盈餘公積及資本公積以現金
分配者，授權由董事會以三分之二以上董事
出席及出席董事過半數之決議分派之，並報
告股東會。
本公司企業生命週期正處於成熟發展階段，
股利政策視公司財務結構、營運狀況及資本
預算，兼顧股東利益等因素，每年就可供分
配盈餘提撥不低於10%分配股東股息紅利，
惟累積可供分配盈餘低於實收資本1%時，得
不予分配；分配盈餘時得以股票或現金之方
式發放，其中現金股利不低於股利總額之百
分之十，惟得視公司實際狀況調整之。","1.分派股東現金股利總額新台幣165,000,000
元，每股現金股利係以114年2月28日流通在
外股數109,754,392股計算。
2.本公司流通在外股數發生變動，授權董事
長辦理變更股東配息率之相關事宜。",
"4569 - 六方科-KY","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/14","不適用","        139,170,903","        245,128,530","        427,792,920","        303,792,920","4.00000000","0.0","1.60000000","        173,600,000","0.0","0.0","0.0","                  0","本公司處於成長階段，基於資本支出、業務擴充及健全財務規劃以求永續發展等需求，公司之股利政策將依據公司未來資金支出預算及資金需求、因應景氣及產業變動情形，以現金股利及/或股票股利方式配發予公司股東。
董事會如決議分配利潤，應擬訂計畫並經股東會以普通決議通過分配利潤。
董事會應以下述方式擬訂該利潤分配計畫：
(a)公司應依法提撥應繳納之稅款，
(b)並就年度淨利先彌補歷年虧損（如有）。其次，
(c)依公開發行公司法令規定提撥法定盈餘公積，但法定盈餘公積已達公司實收資本額時，不在此限；
(d)並依公開發行公司法令規定或依主管機關要求提撥特別盈餘公積。
除法令及公開發行公司法令另有規定外，當年度盈餘扣除上述(a)至(d)項之數額，加計前期累計未分配盈餘為可分配盈餘，董事會就可分配盈餘得擬定利潤分配計畫提報股東會決議。
盈餘之分派得以現金股利或股票股利（盈餘轉增資按比例分配股份予股東）之方式為之。
董事會如決議分配利潤，股東股利總額至少應為當年度盈餘扣除上述(a)至(c)項後之30%，其中現金股利發放總額不得低於發放股東股利總額之50%。
在不違反法令的情形下，董事會得以三分之二以上董事之出席，及出席董事過半數之決議，將分派股息及紅利、法定盈餘公積及/或因發行股票溢價或受領贈與所得之資本公積之全部或一部，以發放現金之方式分配與原股東，並報告股東會。","無。",
"4571 - 鈞興-KY","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/10","114/05/22","        595,143,599","        476,674,209","      1,113,183,989","        844,260,191","5.20000000","0.0","0.0","        268,923,798","0.0","0.0","0.0","                  0","凡本公司於每一會計年度終了時如有盈餘，於依法提繳所有相關稅款、彌補虧損（包括先前年度之虧損及調整未分配盈餘金額，如有）、按照上市（櫃）規範提撥法定盈餘公積（但若法定盈餘公積合計已達本公司實收資本總額者不適用之），次提特別盈餘公積（如有）後，剩餘之金額（包括經迴轉之特別盈餘公積）得由股東常會以普通決議，以不低於該可分配盈餘金額之百分之十，加計經本公司股東常會以普通決議所定以前年度累積未分配盈餘之全部或一部（包括調整未分配盈餘金額），依股東持股比例，派付股息/紅利予股東，其中現金股息/紅利之數額，不得低於該次派付股息/紅利總額之百分之十。","",
"4572 - 駐龍","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/07","114/05/28","      1,126,879,615","        284,244,339","      1,382,699,520","      1,187,699,520","4.74358974","0.0","0.0","        185,000,000","0.25641026","0.0","0.0","          1,000,000","第二十四條：本公司年度總決算如有盈餘，應先提繳稅款，彌補已往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。另依法令規定提列或迴轉特別盈餘公積後，併同期初未分配盈餘為累積可分配盈餘，由董事會擬具分配議案，提請股東會決議分派之。
本公司股利政策，係配合目前及未來之發展計劃、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年分配股東股利不低於當年度新增可分配盈餘之百分之十，分配股東股利時，得以現金或股票方式為之，其中現金股利不低於分派股利總額之百分之十。","",
"4576 - 大銀微系統","董事會決議","113年 年度","113/01/01~113/12/31","1","114/02/26","不適用","        840,135,733","         60,652,281","        899,562,032","        875,601,662","0.20000000","0.0","0.0","         23,960,370","0.0","0.0","0.0","                  0","本公司分配每一會計年度盈餘時，應先彌補虧損、提撥10%為法定盈餘公積；
但法定盈餘公積累積已達本公司實收資本額時，不在此限。並依其他法令規定
提撥(或迴轉)特別盈餘公積，次提股息6%(含)以下。
本公司得依財務、業務及經營面等因素之考&#63870;，依本條第一項規定數額扣除後
剩餘數併同前期未分配盈餘及當年度可分配盈餘全數或部份分派。盈餘之分派
得以現&#63754;股&#63965;或股票股&#63965;方式為之，惟股票股利分派之比例以不高於當&#63886;&#64001;股東
股息及股東紅利總額三分之二，由董事會擬具盈餘分配議案提請股東會決議。
全部或一部採現金股利發放時，得經董事會三分之二以上董事出席，出席董事
過半數決議，並報告股東會，無須提交股東會承認。","無。",
"4581 - 光隆精密-KY","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/14","114/06/26","        209,410,638","        170,193,650","        399,820,017","        291,343,217","3.20000000","0.0","0.0","        108,476,800","0.0","0.0","0.0","                  0","於掛牌期間，除開曼法令、上市（櫃）規範或本章
程另有規定，或附於股份之權利另有規範外，凡本
公司於每一會計年度終了時如有盈餘，於依法提繳
所有相關稅款、彌補虧損（包括先前年度之虧損及
調整未分配盈餘金額，如有）、按照上市（櫃）規
範提撥法定盈餘公積（但若法定盈餘公積合計已達
本公司實收資本總額者不適用之），次提特別盈餘
公積（如有）後，剩餘之金額（包括經迴轉之特別
盈餘公積）得由股東常會以普通決議，以不低於該
可分配盈餘金額之百分之十，加計經本公司股東常
會以普通決議所定以前年度累積未分配盈餘之全部
或一部（包括調整未分配盈餘金額），依股東持股
比例，派付股息/紅利予股東，其中現金股息/紅
利之數額，不得低於該次派付股息/紅利總額之百
分之十。","",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"4582 - 聚恆-創","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/21","不適用","        282,636,797","         -6,666,576","        275,970,221","        262,650,221","0.20000000","0.0","0.0","         13,320,000","0.0","0.0","0.0","                  0","當年度股票紅利之分派得以現金或股票方式為之，當年度決算有盈餘時，股東分派之股東紅利為當年度可分配盈餘之百分之10至百分之90，其中現金股利之比率不低於百分之10。","無",
"4583 - 台灣精銳","董事會決議","113年 年度","113/01/01~113/12/31","1","114/02/21","不適用","      5,979,970,161","      1,134,019,384","      7,000,587,607","      6,359,216,799","8.00000000","0.0","4.00000000","        962,056,212","0.0","0.0","0.0","                  0","本公司分派股利之政策，須視公司目前及未來
之投資環境、資金需求、國內外競爭狀況及資
本預算等因素，兼顧股東利益、盱衡股利及公
司長期財務規劃等，本公司依公司法第二百四
十條第五項規定，授權董事會以三分之二以上
董事之出席，及出席董事過半數之決議，將應
分派股息及紅利或公司法第二百四十一條第一
項規定之法定盈餘公積及資本公積之全部或一
部分，以發放現金之方式為之，並報告股東會
。股東股利總額係以前項第五款所列餘額加計
期初未分配盈餘之可分配盈餘總額，於百分之
2.5至百分之15區間內擇一比率擬具盈餘分配
股東股息及紅利議案，其中股東現金紅利分派
之比例不低於股東股利總額之百分之50。","無",
"4585 - 達明","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/31","不適用","        140,457,239","         93,774,542","        227,407,923","        227,407,923","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第27條：本公司每年度決算如有盈餘，除依法繳付
稅款並彌補以往年度虧損外，如尚有盈餘，先提撥
百分之十為法定盈餘公積，但法定盈餘公積累積已
達本公司實收資本額時，不在此限，其餘再依法令
或主管機關規定提撥或迴轉特別盈餘公積；如尚有
盈餘併同以前年度累計未分配盈餘，累積為可供分
配盈餘。由董事會擬定盈餘分配議案，提請股東會
決議分派之。但以現金發放之股利，授權董事會以
三分之二以上董事出席，及出席董事過半數之決議
行之，並報告股東會。
第28條：公司得依財務、業務及經營面等因素考量
當年度之盈餘分派數額，盈餘分派以現金股利為優
先，亦得以股票股利分派。考量本公司長期財務規
劃及資金需求，故採行剩餘股利政策；先以保留盈
餘融通所需之資金後，剩餘之盈餘始以現金股利之
方式分配，且每年發放之現金股利不低於當年度分
配總股利百分之三十。","無",
"4588 - 玖鼎電力","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/07","114/06/20","         17,539,951","        179,766,079","        179,329,422","         50,374,422","3.00000000","0.0","0.0","        128,955,000","0.0","0.0","0.0","                  0","第廿二條之一：本公司股利政策係考量公司未來整體經營環境及資金需求，依穩定及平衡之原則發放。股利種類將視公司盈餘、財務結構與未來資本預算。每年就可供分配不低於百分之十分配股東股息紅利，分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於百分之五十，每年股東常會仍得視產業狀況，以公司利益及發展為最高原則，決定最適時適切之股利發放方式。","",
"4590 - 富田-創","董事會決議","113年 年度","113/01/01~113/12/31","1","114/04/18","不適用","        236,024,458","        140,409,237","        362,319,925","        208,797,625","3.00000000","0.0","0.0","        153,522,300","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘應先提繳稅捐，彌補往年虧損。如尚有盈餘先提列百分之十之法定盈餘公積，但法定盈餘公積已達資本額時得免繼續提列。次依法令規定或業務需要提撥特別盈餘公積，如尚有餘額則為年度未分配盈餘，其加計期初未分配盈餘後為累積可供分配盈餘，由董事會擬具盈餘分配案提請股東會決議。
本公司之股利政策，係配合目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益、平衡股利及公司長期財務規劃等，每年以本條第一項之年度未分盈餘提撥不低於百分之十分配股東紅利，其中發放現金股利之比例不得低於當年度發放現金及股票股利合計數的百分之十。

本公司分派股息及紅利、資本公積或法定盈餘公積之全部或一部如以現金方式發放，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議後為之，並報告股東會。","無",
"4720 - 德淵","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/12","不適用","         40,461,281","        161,039,375","        223,910,418","        109,394,381","1.00000000","0.0","0.0","        114,516,037","0.0","0.0","0.0","                  0","為激勵員工及經營團隊，本公司依當年度稅前利益扣除分配員工酬勞及董監酬勞前之利益於彌補虧損後，如尚有餘額應提撥員工酬勞百分之一至百分之十及董監酬勞不高於百分之三。員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告於股東會。員工酬勞發給股票或現金之對象包含符合依訂條件之從屬公司員工。 

每年決算如有盈餘，除依法提繳稅款外，應先彌補歷年虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達實收資本額時，得不提列。另依法提列或迴轉特別盈餘公積後，併同以前年度累積未分配盈餘，由股東會決議保留或分派之。 

本公司產品多樣化，獲利穩定且財務結構健全，股利政策係考量未來數年有重大之擴廠計畫暨資本支出，實際分派則視公司營運狀況需要由董事會擬具分派案提報股東會，股東紅利之分配就當年度可分配盈餘扣除法定盈餘公積及特別盈餘公積後，至少分配百分之五十，其中現金股利須占股東紅利總額的百分之二十以上，惟現金股利每股低於1元(含)，得改以股票股利方式發放之。","無",
"4722 - 國精化","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/07","不適用","        939,343,163","        224,542,921","      1,147,420,826","      1,006,317,403","1.40000000","0.0","0.0","        141,103,423","0.0","0.0","0.0","                  0","本公司年度稅前如有獲利，應提撥1%至1.5%為員工酬勞，由董事會決議以股票或現金分派發放；本公司得以上開獲利數額，由董事會決議提撥不高於3%為董事酬勞。員工酬勞及董事酬勞分派案應提股東會報告。
但本公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。
本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
股利政策則於考量本公司所處產業環境、配合財務規劃，並於公司永續經營與穩定發展，及股東權益獲得最大保障之前提擬訂如下：
本公司目前處於穩定成長期，為支持企業成長所需，本公司股利分配數額不得低於當年度盈餘之50%。本公司股東紅利之分派採股票股利及現金股利二種方式配合發放，現金股利所占比率為股東紅利總額的百分之二十以上。惟現金股利每股低於0.5元(含)，得改以股票股利方式發放之。
其實際發放比率及方式則由董事會依公司資金狀況及資本預算情形訂定之。","無",
"4736 - 泰博","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/12","不適用","      3,698,856,434","      1,158,767,641","      4,691,651,592","      4,024,030,309","7.00000000","0.0","3.00000000","        953,744,690","0.0","0.0","0.0","                  0","本公司年度總決算如有本期稅後淨利加計本期稅後淨利以外項目計入當年度未分配盈餘之數額，應先彌補累積虧損，依法提撥10%為法定盈餘公積;但法定盈餘公積累積已達本公司實收資本總額時，不在此限。
次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司董事會應以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利、資本公積或法定盈餘公積之全部或一部，以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。","無。",
"4737 - 華廣","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/13","114/06/17","            207,475","       -127,215,903","       -123,680,206","                  0","0.0","0.0","0.0","                  0","0.0","0.0","1.00000000","          6,107,659","第二十八條之一：本公司年度總決算如有盈餘，應先提繳稅捐
、彌補累積虧損、次提百分之十為法定盈餘公積；但法定盈餘
公積累積已達本公司資本總額時，不在此限。並依法令或主管
機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額加計
累計未分配盈餘，由董事會擬具分派議案，以發行新股方式為
之時，應提請股東會決議後分派之。
本公司依公司法第二百四十條第五項規定，授權董事會以三分
之二以上董事之出席，及出席董事過半數之決議，將應分派股
息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積
及資本公積之全部或一部，以發放現金之方式為之，並報告股
東會。
本公司股利政策將依本公司未來之資本支出預算及資金需求情
形，將保留盈餘以股票股利及現金股利方式分配予股東，其中
現金股利比率不得低於股東股利總額百分之五。","",
"4739 - 康普","股東會確認","113年 年度","113/01/01~113/12/31","1","114/02/25","114/05/28","        516,924,407","        169,036,945","        694,058,547","        581,341,741","0.95000000","0.0","0.0","        112,716,806","0.0","0.0","0.0","                  0","第廿八條  本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司依公司法第二百四十條規定，授權董事會以三分之二以上之董事出席，及出席董事過半數之決議，將應分派股息及紅利或公司法第二百四十一條規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。
因本公司目前尚屬成長階段，未來數年皆有擴充產線與增加投資之資金需求，基於資本支出、業務擴充以及健全財務規劃以求穩定發展。依前項之可供分配盈餘提撥10%以上分派股東股息紅利，惟可供分配盈餘低於實收股本30%時，得不予分配；本公司同時發放股票股利及現金股利時，其中現金股利以不低於分派股東股息紅利總額20%。","",
"4746 - 台耀","股東會確認","113年 年度","113/01/01~113/12/31","1","114/05/08","114/06/20","      2,071,554,397","        157,268,585","      2,194,298,619","      2,036,763,307","1.31000000","0.0","1.69000000","        360,767,889","0.0","0.0","0.0","                  0","本公司每年度總決算如有盈餘時，應先提繳稅款，彌補已往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達公司資本總額時，不在此限，並依法令或主管機關規定提撥或迴轉特別盈餘公積。其餘得加計前期未分配盈餘為股東紅利，由董事會擬定盈餘分配案提請股東會決議分派或視業務需要酌予保留。
本公司股利政策需視公司財務結構、營運狀況及資本預算等因素，兼顧股東利益、平衡股利等，就可分配盈餘得酌予保留或以股票或以現金或以股票及現金方式發放，其中現金股利之發放將不少於全部股東紅利發放金額之百分之十，其餘為股票股利。","",
"面額新台幣10元之公司"
